experiment_type,dataset,origin_size,column_number,scale,scale_size,support,confidence,inc_type,inc_ratio,base_size,update_size,counter_sketch_w,counter_sketch_h,machines,inc_rule_number,inc_recall,inc_f1,inc_tp,inc_fp,inc_fn,inc_tn,inc_memory_mb,inc_time_s,inc_filtering_time_s,inc_revisit_time_s,inc_expansion_time_s,inc_aff_calculate_time_s,counter_sketch_error_bound,counter_sketch_failure_probability,batch_time_s,batch_rule_number,batch_memory_mb,rule_lhs_max_size,inc_model_retrain_time_s,inc_decision_tree_time_s
SUPPORT,/pv32/incremental-rule-discovery/datasets/inspection_ml.csv,220940,17,1,220940,48814,0.8,add,0.01,154657,2210,262144,20,8,63,0.9682539682539683,0.9682539682539683,61,2,2,0,1524.8630142211914,152.754842474,0.292985486,0,0.800555693,6.876e-06,211823310.69008288,1.0512710963760241,159.926983382,63,1142.4518280029297,20,0.026928041,291.045720948
SUPPORT,/pv32/incremental-rule-discovery/datasets/inspection_ml.csv,220940,17,1,220940,488144,0.8,add,0.01,154657,2210,262144,20,8,61,1.0,1.0,61,0,0,0,1412.3446731567383,139.451573448,0.271092174,0,0.878632011,5.414e-06,211823310.69008288,1.0512710963760241,155.857314725,61,1157.2580261230469,20,0.021491943,276.943766278
SUPPORT,/pv32/incremental-rule-discovery/datasets/inspection_ml.csv,220940,17,1,220940,4881448,0.8,add,0.01,154657,2210,262144,20,8,50,1.0,1.0,50,0,0,0,1426.3098602294922,114.254295674,0.280370822,0,0.552863836,4.881e-06,211823310.69008288,1.0512710963760241,142.412350882,50,1138.0859298706055,20,0.024858976,227.179106712
SUPPORT,/pv32/incremental-rule-discovery/datasets/inspection_ml.csv,220940,17,1,220940,48814483,0.8,add,0.01,154657,2210,262144,20,8,14,1.0,1.0,14,0,0,0,1590.6842346191406,56.311635579,0.369990235,0,0.390914025,2.169e-06,211823310.69008282,1.0512710963760241,137.576755798,14,1148.2410354614258,20,0.021318343,111.240215937
SUPPORT,/pv32/incremental-rule-discovery/datasets/inspection_ml.csv,220940,17,1,220940,488144836,0.8,add,0.01,154657,2210,262144,20,8,14,1.0,1.0,14,0,0,0,1607.2312622070312,55.321798457,0.276910793,0,0.343445779,2.472e-06,211823310.69008282,1.0512710963760241,141.961057054,14,1193.403709411621,20,0.021332896,108.336912422
CONFIDENCE,/pv32/incremental-rule-discovery/datasets/inspection_ml.csv,220940,17,1,220940,48814,0.7,add,0.01,154657,2210,262144,20,8,66,0.9696969696969697,0.9696969696969697,64,2,2,0,1451.3246765136719,148.277588494,0.294670461,0,1.47336852,7.143e-06,184525448.2121428,1.0512710963760241,160.271833039,66,1161.276985168457,20,0.022163339,293.111747074
CONFIDENCE,/pv32/incremental-rule-discovery/datasets/inspection_ml.csv,220940,17,1,220940,48814,0.8,add,0.01,154657,2210,262144,20,8,63,0.9682539682539683,0.9682539682539683,61,2,2,0,1465.348518371582,141.207066855,0.298768853,0,0.798077996,4.722e-06,211823310.69008288,1.0512710963760241,165.415855546,63,1163.7554244995117,20,0.024742658,280.205127547
CONFIDENCE,/pv32/incremental-rule-discovery/datasets/inspection_ml.csv,220940,17,1,220940,48814,0.9,add,0.01,154657,2210,262144,20,8,52,0.9615384615384616,0.9615384615384616,50,2,2,0,1508.037696838379,143.216345262,0.330399987,0,1.013792661,6.636e-06,240002888.2518376,1.0512710963760241,157.229722277,52,1210.4074172973633,20,0.023105052,283.991242485
CONFIDENCE,/pv32/incremental-rule-discovery/datasets/inspection_ml.csv,220940,17,1,220940,48814,0.95,add,0.01,154657,2210,262144,20,8,47,0.9574468085106383,0.9574468085106385,45,2,2,0,1465.2462997436523,142.217925723,0.308991179,0,0.879746387,5.216e-06,254332107.96490178,1.0512710963760241,163.455309513,47,1206.908317565918,20,0.024080581,273.299479657
