experiment_type,dataset,origin_size,column_number,scale,scale_size,support,confidence,inc_type,inc_ratio,base_size,update_size,counter_sketch_w,counter_sketch_h,machines,inc_rule_number,inc_recall,inc_f1,inc_tp,inc_fp,inc_fn,inc_tn,inc_memory_mb,inc_time_s,inc_filtering_time_s,inc_revisit_time_s,inc_expansion_time_s,inc_aff_calculate_time_s,counter_sketch_error_bound,counter_sketch_failure_probability,batch_time_s,batch_rule_number,batch_memory_mb,rule_lhs_max_size,inc_model_retrain_time_s,inc_decision_tree_time_s
SUPPORT,/pv32/incremental-rule-discovery/datasets/inspection_ml.csv,220940,17,1,220940,48814,0.8,add,0.01,154657,2210,262144,20,2.6666666666666665,63,0.9841269841269841,0.9841269841269841,62,1,1,0,1914.7763137817383,116.602884516,0.105142669,0.00278388,3.278e-06,0.336981343,211823310.69008282,1.0512710963760241,135.480357513,63,1246.693733215332,1,0.103204276,226.328278765
SUPPORT,/pv32/incremental-rule-discovery/datasets/inspection_ml.csv,220940,17,1,220940,488144,0.8,add,0.01,154657,2210,262144,20,2.6666666666666665,61,1.0,1.0,61,0,0,0,1677.5067901611328,108.520876753,0.081444479,0.002492952,1.9044e-05,0.329633435,211823310.69008282,1.0512710963760241,138.616635508,61,1231.8836669921875,1,0.063291023,212.244779698
SUPPORT,/pv32/incremental-rule-discovery/datasets/inspection_ml.csv,220940,17,1,220940,4881448,0.8,add,0.01,154657,2210,262144,20,2.6666666666666665,50,1.0,1.0,50,0,0,0,1949.4832763671875,99.193654068,0.103046745,0.001464015,2.529e-06,0.09917241,211823310.69008282,1.0512710963760241,135.337154035,50,1174.3482666015625,1,0.050617118,194.247882125
SUPPORT,/pv32/incremental-rule-discovery/datasets/inspection_ml.csv,220940,17,1,220940,48814483,0.8,add,0.01,154657,2210,262144,20,2.6666666666666665,14,1.0,1.0,14,0,0,0,1813.2249145507812,48.832983804,0.10151785,0.000704171,1.324e-06,0.13733097,211823310.69008282,1.0512710963760241,134.624524672,14,1188.3988494873047,1,0.056366512,91.724407384
SUPPORT,/pv32/incremental-rule-discovery/datasets/inspection_ml.csv,220940,17,1,220940,488144836,0.8,add,0.01,154657,2210,262144,20,2.6666666666666665,14,1.0,1.0,14,0,0,0,1770.522102355957,51.504335212,0.084518257,0.000553037,1.048e-06,0.025341826,211823310.69008282,1.0512710963760241,138.321304465,14,1235.7181243896484,1,0.055030745,95.14830822
CONFIDENCE,/pv32/incremental-rule-discovery/datasets/inspection_ml.csv,220940,17,1,220940,48814,0.7,add,0.01,154657,2210,262144,20,2.6666666666666665,66,0.9696969696969697,0.9696969696969697,64,2,2,0,1946.9249725341797,109.516532557,0.103739217,0.002876539,3.029e-06,0.287618178,184525448.21214283,1.0512710963760241,136.796349244,66,1270.2487335205078,1,0.16773445,214.28944938
CONFIDENCE,/pv32/incremental-rule-discovery/datasets/inspection_ml.csv,220940,17,1,220940,48814,0.8,add,0.01,154657,2210,262144,20,2.6666666666666665,63,0.9841269841269841,0.9841269841269841,62,1,1,0,1882.0776443481445,105.003177097,0.084188036,0.002959464,2.14e-06,0.225710178,211823310.69008282,1.0512710963760241,137.592236471,63,1253.9302673339844,1,0.122364412,204.710517775
CONFIDENCE,/pv32/incremental-rule-discovery/datasets/inspection_ml.csv,220940,17,1,220940,48814,0.9,add,0.01,154657,2210,262144,20,2.6666666666666665,52,0.9615384615384616,0.9615384615384616,50,2,2,0,1794.9722137451172,104.658754548,0.086321634,0.002926549,1.82e-06,0.431727149,240002888.25183758,1.0512710963760241,136.459648267,52,1245.5066757202148,1,0.128945994,202.225703041
CONFIDENCE,/pv32/incremental-rule-discovery/datasets/inspection_ml.csv,220940,17,1,220940,48814,0.95,add,0.01,154657,2210,262144,20,2.6666666666666665,47,0.9574468085106383,0.9574468085106385,45,2,2,0,1818.1417541503906,104.949887361,0.093063513,0.002918515,2.276e-06,0.466298478,254332107.96490178,1.0512710963760241,134.323595877,47,1251.7688369750977,1,0.156710295,203.652833414
