add_count,aff_relabel_s,base_size,batch_align_runtime_s,batch_model_name,batch_peak_mem_mb,batch_rules,batch_runtime_s,batch_search_runtime_s,batch_search_supp_nodes,batch_step0_runtime_s,batch_step1_runtime_s,batch_supp_nodes,batch_timing_contract,batch_train_runtime_s,batch_train_supp_nodes,breakdown_C_s,breakdown_E_s,breakdown_F_s,breakdown_R_s,breakdown_S_s,dataset_ratio,del_count,fn,fp,gt_invalid_rules,gt_new_rules,inc_dequeue_n,inc_enqueue_n,inc_runtime_s,inc_search_nodes,inc_train_canonical_rules,inc_train_raw_rules,lattice_samples,mcorr_diff_enqueued,mcorr_diff_raw,mcorr_diff_size,mcorr_enter_mode,mcorr_enter_threshold,mcorr_inc_cand,mcorr_inc_score_pos,mcorr_params,mcorr_predict_calls,mcorr_step1_cand,mcorr_step1_score_pos,mcorr_succ_generated,mcorr_succ_kept,mcorr_succ_pruned,minsup,minsup_base,new_rules,new_size,paper_mcorr,peak_mem_mb,pred_topk,pruned_rules,recall,recall_minus,recall_plus,remine_train_canonical_rules,remine_train_raw_rules,round,rules,s0_seeds,sample_count,sample_l8_13_ran,sample_l8_13_rhs,sample_replay_s,sample_replay_visits,sample_size,search_per_node_s,search_s,sigma,single_pred_seeds,sk_exact,sk_intersect,sk_mb,sk_probes,sk_skip,sketch_seed,step2_s,step2_verified_n,t9_ml_noskip,t9_ml_seed,total_runtime_s,tp,train_action,train_alignment,train_class_neg,train_class_pos,train_key_sha256,train_label_sha256,update_type,variant,verified,visit_mid_nodes,visit_rule_nodes,workers
552348.0,0.003484517,1288807.0,21.871654693,batch-cold-round-0,2224.75594329834,226.0,271.262238066,65.135873902,2528.0,131.477023521,52.777629161,23126.0,cold-step0-step1-aff-mine,206.126340043,20598.0,585.885589581,357.223670081,23.069525167000002,1.556604038,0.0,1,0.0,0.0,1.0,0.0,0.0,124942,124942,831.064487909,220233.0,,,0.0,0.0,0.0,0.0,enforce,0.85,0.0,0.0,5377,862,31187.0,11112.0,124318,124318,0,1730,847,3395.0,1841155.0,True,12356.17658996582,0,2320.0,1,1,1,,,0,2910,0,0.0,0,0,0,0,1841155.0,0.0006551757174208834,81.858964486,1e-06,624,0,0,10.48576,0,0,42,1.704110461,140,False,False,833.789568463,226.0,,,,,,,add,naive,140,216840.0,3393.0,20
552348.0,0.003409669,1288807.0,21.871654693,batch-cold-round-0,2224.75594329834,226.0,271.262238066,65.135873902,2528.0,131.477023521,52.777629161,23126.0,cold-step0-step1-aff-mine,206.126340043,20598.0,610.926020431,280.471157881,20.221191114,1.808574877,0.0,1,0.0,0.0,1.0,0.0,0.0,124942,124942,771.512660686,220233.0,,,0.0,0.0,0.0,0.0,enforce,0.85,0.0,0.0,5377,862,31187.0,11112.0,124318,124318,0,1730,847,3394.0,1841155.0,True,12322.249351501465,0,2320.0,1,1,1,,,0,2910,0,0.0,0,0,0,0,1841155.0,0.0006789112568151623,84.824530249,1e-06,624,0,0,10.48576,0,0,42,0.925607697,140,False,False,773.457046491,226.0,,,,,,,add,noaux,140,216840.0,3393.0,20
552348.0,0.002659008,1288807.0,21.871654693,batch-cold-round-0,2224.75594329834,226.0,271.262238066,65.135873902,2528.0,131.477023521,52.777629161,23126.0,cold-step0-step1-aff-mine,206.126340043,20598.0,564.6812095829999,8.862062095,20.54426604,0.629282417,6.803003969,1,0.0,0.0,1.0,0.0,0.0,16889,48183,705.2710163309999,35187.0,,,2171.0,0.0,1.0,0.0,enforce,0.85,672181.0,425487.0,5377,14443,31187.0,11112.0,211994,68325,143669,1730,847,234.0,1841155.0,True,12368.479934692383,0,2320.0,1,1,1,,,0,141,0,2171.0,1,16,1.396042701,8910,1841155.0,0.0007799753593734411,7.817693027,1e-06,0,5278,8910,10.48576,5278,0,42,1.03286215,140,False,False,707.4512179129999,226.0,,,,,,,add,nocs,140,72562.0,233.0,20
552348.0,0.005541512,1288807.0,21.871654693,batch-cold-round-0,2224.75594329834,226.0,271.262238066,65.135873902,2528.0,131.477023521,52.777629161,23126.0,cold-step0-step1-aff-mine,206.126340043,20598.0,585.005479843,3.658678713,19.081588698999997,0.436324741,3.546184393,1,0.0,0.0,1.0,0.0,0.0,2600,7168,608.546919054,2861.0,2546.0,2546.0,2171.0,0.0,1.0,0.0,enforce,0.85,224674.0,75191.0,5377,5735,31187.0,11112.0,115364,27310,88054,1730,847,276.0,1841155.0,True,12135.750465393066,0,2320.0,1,1,1,2546.0,2546.0,0,141,0,2171.0,1,16,1.269313152,8910,1841155.0,0.0013194359982445873,2.254916121,1e-06,0,462,8910,10.48576,5294,4832,42,1.156758681,140,False,False,611.094319444,226.0,clone,match,1270,226.0,4e704347e717c4599a7c37af933beb9b922bfedbf1deeb8e74d27a279a7c7881,1b1c4c50b155d0629ad93163ad6117cf9e38da236f7a451abf43e0d6562f2ae1,add,pincminer,140,30851.0,275.0,20
552348.0,0,1288807.0,21.871654693,batch-cold-round-0,2224.75594329834,226.0,271.262238066,65.135873902,2528.0,131.477023521,52.777629161,23126.0,cold-step0-step1-aff-mine,206.126340043,20598.0,607.349129593,2.763917291,16.819197829,0.0,3.144230253,1,0.0,0.0,1.0,0.0,0.0,2600,7168,627.67622386,2897.0,,,2171.0,0.0,0.0,0.0,enforce,0.85,225746.0,76107.0,5377,5735,31187.0,11112.0,115364,27310,88054,1730,847,235.0,1841155.0,True,12386.679595947266,0,2320.0,1,1,1,,,0,141,0,2171.0,1,16,1.181231699,8910,1841155.0,0.0011292384546518432,1.929868519,1e-06,0,447,8910,10.48576,5279,4832,42,1.048648138,140,False,False,629.9631784620001,226.0,,,,,,,add,staticcorr,140,31466.0,234.0,20
